Imagemteste,Imagemoriginal,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp_2.keys,key_resp_2.rt,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,rating_2.response,rating_2.rt,key_resp_3.keys,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,date,frameRate,expName,session,participant,
Orig_7_bone.png,Orig_7_bone.png,,,,,0,37,37,167,,,,,,,,,,,,,,,,,,,,,"[0.24444444444444444, 0.24444444444444444, 0.24444444444444444, 0.24444444444444444, 0.24444444444444444, 0.24444444444444444, 0.24444444444444444, 0.24444444444444444, 0.24722222222222223, 0.24861111111111112, 0.25, 0.080555555555555561, 0.080555555555555561]","[-0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.95111111111111113, -0.95333333333333337]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.8677393029793166, 0.8841500497073866, 0.9008210030733608, 0.9174961629905738, 0.9342839990276843, 0.9508882481604815, 0.9675682155939285, 0.9842875445610844, 1.0010651646298356, 1.0181720993423369, 1.0345269587414805, 1.552355621359311, 1.5687188938900363]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_4_30_jpg_soft.png,Orig_4_soft.png,,,,,0,38,38,117,,,,,,,,,,,,,,,,,,,,,"[0.25972222222222224, 0.25972222222222224, 0.25972222222222224, 0.25972222222222224, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.080555555555555561, 0.080555555555555561]","[-0.7088888888888889, -0.7088888888888889, -0.7088888888888889, -0.7088888888888889, -0.7088888888888889, -0.71111111111111114, -0.71111111111111114, -0.71333333333333337, -0.89777777777777779, -0.89777777777777779]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.82127769276849, 2.8377299042767845, 2.854447730904212, 2.8711844870995265, 2.8880029710417148, 2.9047628633852582, 2.9212772721075453, 2.9381393241346814, 3.289034903747961, 3.305269875738304]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_7_10_jp2_soft.png,Orig_7_soft.png,,,,,0,39,39,136,,,,,,,,,,,,,,,,,,,,,"[0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.037499999999999999, 0.036111111111111108]","[-0.75111111111111106, -0.75111111111111106, -0.7533333333333333, -0.7533333333333333, -0.7533333333333333, -0.7533333333333333, -0.7533333333333333, -0.7533333333333333, -0.7533333333333333, -0.93333333333333335, -0.93555555555555558]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.0683186684036627, 1.0845118751458358, 1.1011488754593302, 1.1178769180551171, 1.1345580873894505, 1.1512428623391315, 1.1679724072746467, 1.184671304305084, 1.2014260886935517, 1.5866013405611739, 1.6021160870150197]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_2_50_jpg_bone.png,Orig_2_bone.png,,,,,0,40,40,22,,,,,,,,,,,,,,,,,,,,,"[0.28333333333333333, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.087499999999999994, 0.08611111111111111]","[-0.75555555555555554, -0.7533333333333333, -0.7533333333333333, -0.75777777777777777, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.76000000000000001, -0.95111111111111113, -0.95333333333333337]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.6006837485474534, 0.6169875281048007, 0.633664791326737, 0.6505998574430123, 0.6671046511619352, 0.6836665340524632, 0.7003705390670802, 0.7171571732324082, 0.733850962278666, 0.7504804508353118, 0.7671901647991035, 0.7839569679345004, 1.1016458521480672, 1.1179553405963816]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_7_30_jpg_soft.png,Orig_7_soft.png,,,,,0,41,41,141,,,,,,,,,,,,,,,,,,,,,"[-0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.051388888888888887, -0.051388888888888887]","[-0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.71111111111111114, -0.95777777777777773, -0.95777777777777773]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.8509313354734331, 0.8670446173346136, 0.8837405096564908, 0.9004243832314387, 0.9170836182602216, 0.9337774073355831, 0.9504913278506137, 0.9672407037578523, 0.9839957886142656, 1.7861107338394504, 1.8021305696456693]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_1_70_jpg_soft.png,Orig_1_soft.png,,,,,0,42,42,95,,,,,,,,,,,,,,,,,,,,,"[0.28888888888888886, 0.28888888888888886, 0.28888888888888886, 0.28888888888888886, 0.28888888888888886, 0.28888888888888886, 0.28888888888888886, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.015277777777777777, 0.072222222222222215, 0.072222222222222215]","[-0.69777777777777783, -0.69777777777777783, -0.69777777777777783, -0.69777777777777783, -0.69777777777777783, -0.69777777777777783, -0.69777777777777783, -0.98888888888888893, -0.98888888888888893, -0.98888888888888893, -0.98888888888888893, -0.98888888888888893, -0.98888888888888893, -0.98888888888888893, -0.98888888888888893, -0.98888888888888893, -0.98888888888888893, -0.92666666666666664, -0.92666666666666664]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3.6732450473646168, 3.6893387986929156, 3.7060358928865753, 3.722789775871206, 3.739517818466993, 3.756233241321752, 3.7728750491223764, 4.140876061108429, 4.156899803027045, 4.173688540467992, 4.190405465662479, 4.207012118538842, 4.22374076207052, 4.240420429065125, 4.257109110127203, 4.273953133961186, 4.2905850262905005, 4.691619362740312, 4.7079588981869165]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_2_10_jp2_bone.png,Orig_2_bone.png,,,,,0,43,43,16,,,,,,,,,,,,,,,,,,,,,"[0.2638888888888889, 0.2638888888888889, 0.2638888888888889, 0.2638888888888889, 0.2638888888888889, 0.2638888888888889, 0.2638888888888889, 0.2638888888888889, 0.2638888888888889, 0.08611111111111111, 0.08611111111111111]","[-0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.71111111111111114, -0.7155555555555555, -0.71999999999999997, -0.72444444444444445, -0.72666666666666668, -0.89111111111111108, -0.89111111111111108]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.7671772445901297, 0.783937136962777, 0.8006522593495902, 0.8172997760702856, 0.8340560627984814, 0.8508736453368329, 0.8675911714672111, 0.8843114018382039, 0.9008612659818027, 1.2689073483925313, 1.2848691935651004]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_3_70_jpg_soft.png,Orig_3_soft.png,,,,,0,44,44,111,,,,,,,,,,,,,,,,,,,,,"[0.23055555555555557, 0.23055555555555557, 0.23055555555555557, 0.23055555555555557, 0.23055555555555557, 0.23055555555555557, 0.23055555555555557, 0.23055555555555557, 0.23055555555555557, 0.23055555555555557, 0.06805555555555555, 0.06805555555555555]","[-0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.92222222222222228, -0.92222222222222228]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.2017268587369472, 1.2180315396981314, 1.234757478989195, 1.2515017469413579, 1.268163085274864, 1.2848872217582539, 1.301562982640462, 1.3182744994119275, 1.3349457532458473, 1.3516455516801216, 1.7360221554408781, 1.752417878684355]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_4_30_jp2_soft.png,Orig_4_soft.png,,,,,0,45,45,114,,,,,,,,,,,,,,,,,,,,,"[0.23055555555555557, 0.23194444444444445, 0.23194444444444445, 0.23194444444444445, 0.23194444444444445, 0.23194444444444445, 0.23333333333333334, 0.23472222222222222, 0.23472222222222222, 0.23472222222222222, 0.10833333333333334, 0.10833333333333334]","[-0.75111111111111106, -0.75111111111111106, -0.75555555555555554, -0.75555555555555554, -0.75555555555555554, -0.75777777777777777, -0.76222222222222225, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.92888888888888888, -0.92888888888888888]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.587738918402465, 2.6040469045110513, 2.6207986841909587, 2.6374368863762356, 2.6540255110885482, 2.671050117147388, 2.6877478123060428, 2.70416426792508, 2.7209199537173845, 2.737630869523855, 3.0715811670525, 3.088241904450115]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_2_20_jp2_soft.png,Orig_2_soft.png,,,,,0,46,46,97,,,,,,,,,,,,,,,,,,,,,"[0.27777777777777779, 0.27777777777777779, 0.27777777777777779, 0.27777777777777779, 0.27777777777777779, 0.27777777777777779, 0.27777777777777779, 0.1111111111111111, 0.1111111111111111]","[-0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.76444444444444448, -0.93777777777777782, -0.93777777777777782]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.75073554951814, 0.7670952164044138, 0.7838016251625959, 0.8004897053178865, 0.8172264615132008, 0.8339941660815384, 0.8506756358838174, 1.1849173888913356, 1.201235590968281]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_9_70_jpg_soft.png,Orig_9_soft.png,,,,,0,47,47,159,,,,,,,,,,,,,,,,,,,,,"[0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.24166666666666667, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.13750000000000001, 0.13472222222222222]","[-0.82222222222222219, -0.82222222222222219, -0.82222222222222219, -0.82222222222222219, -0.82222222222222219, -0.82222222222222219, -0.82222222222222219, -0.82222222222222219, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.74444444444444446, -0.91111111111111109, -0.91333333333333333]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.0180681368801743, 1.0345101324201096, 1.0512054238351993, 1.067895907734055, 1.0845701662474312, 1.1013123308948707, 1.118007922777906, 1.134716735308757, 1.519050371920457, 1.5353661702538375, 1.5521164475940168, 1.5687702741706744, 1.585508232266875, 1.6021746785845608, 1.6188870967598632, 1.6356322661158629, 1.9368674364231993, 1.9529182206024416]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_0_70_jpg_soft.png,Orig_0_soft.png,,,,,0,48,48,87,,,,,,,,,,,,,,,,,,,,,"[0.2902777777777778, 0.2902777777777778, 0.2902777777777778, 0.2902777777777778, 0.2902777777777778, 0.2902777777777778, 0.2902777777777778, 0.10416666666666667, 0.10416666666666667]","[-0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.96444444444444444, -0.96444444444444444]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.650731763598742, 0.6670069985557348, 0.6835950223030522, 0.7003266705432907, 0.7169868069759104, 0.73367909368244, 0.7504443945072126, 1.1349384818749968, 1.151138899876969]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_0_10_jp2_bone.png,Orig_0_bone.png,,,,,0,49,49,0,,,,,,,,,,,,,,,,,,,,,"[-0.31805555555555554, -0.31805555555555554, -0.31805555555555554, -0.31805555555555554, -0.31805555555555554, -0.31805555555555554, -0.31805555555555554, -0.31805555555555554, -0.31527777777777777, -0.027777777777777776, -0.027777777777777776]","[-0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.76666666666666672, -0.95999999999999996, -0.95999999999999996]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.1182699322525878, 1.1347146320331376, 1.1514462802442722, 1.1681553932430688, 1.1847923935565632, 1.201490990119055, 1.2181583378405776, 1.2348380048351828, 1.2516030051920097, 1.6860525629599579, 1.7024338636547327]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_9_30_jpg_bone.png,Orig_9_bone.png,,,,,0,50,50,77,,,,,,,,,,,,,,,,,,,,,"[0.1388888888888889, 0.1388888888888889, 0.1388888888888889, 0.1388888888888889, 0.1388888888888889, 0.1388888888888889, 0.14027777777777778, 0.14305555555555555, 0.14444444444444443, 0.25972222222222224, 0.25972222222222224, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.26250000000000001, 0.063888888888888884, 0.063888888888888884]","[-0.79777777777777781, -0.79777777777777781, -0.79777777777777781, -0.79777777777777781, -0.79777777777777781, -0.79777777777777781, -0.79777777777777781, -0.79777777777777781, -0.80000000000000004, -0.71333333333333337, -0.71333333333333337, -0.71333333333333337, -0.71333333333333337, -0.71333333333333337, -0.71333333333333337, -0.71333333333333337, -0.71333333333333337, -0.7155555555555555, -0.72222222222222221, -0.94666666666666666, -0.94666666666666666]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.6839838299201801, 0.7004351400246378, 0.7170742436137516, 0.7337695350288413, 0.7505738968902733, 0.7671880614943802, 0.7839614749827888, 0.8012111327552702, 0.8174986869271379, 1.2851005551347043, 1.3016332924889866, 1.3183451097283978, 1.334952664008597, 1.3515457957691979, 1.36823928434751, 1.3850205100316089, 1.4017025807697792, 1.4185429989884142, 1.435236788034672, 1.7360170474275947, 1.7523701039899606]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_8_50_jp2_bone.png,Orig_8_bone.png,,,,,0,51,51,67,,,,,,,,,,,,,,,,,,,,,"[0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.11666666666666667]","[-0.72666666666666668, -0.72666666666666668, -0.72666666666666668, -0.72666666666666668, -0.72666666666666668, -0.72666666666666668, -0.72666666666666668, -0.72666666666666668, -0.72666666666666668, -0.72666666666666668, -0.91333333333333333]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.5504272076359484, 0.5667475130176172, 0.5834617340005934, 0.6001356920751277, 0.6168898754986003, 0.6335518147679977, 0.6503150123171508, 0.666985965683125, 0.6836521115328651, 0.7003765484842006, 1.8024652927706484]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_0_30_jp2_bone.png,Orig_0_bone.png,,,,,0,52,52,2,,,,,,,,,,,,,,,,,,,,,"[0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.27083333333333331, 0.074999999999999997, 0.074999999999999997, 0.074999999999999997, 0.074999999999999997, 0.074999999999999997, 0.074999999999999997, 0.074999999999999997, 0.074999999999999997, 0.074999999999999997, 0.074999999999999997, 0.074999999999999997, 0.19722222222222222, 0.19722222222222222, 0.19722222222222222, 0.19722222222222222, 0.19722222222222222, 0.19722222222222222, 0.19722222222222222, 0.19722222222222222, 0.28472222222222221, 0.28472222222222221, 0.28472222222222221, 0.27361111111111114, 0.10833333333333334, 0.10833333333333334]","[-0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.70666666666666667, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.8288888888888889, -0.79333333333333333, -0.79333333333333333, -0.79333333333333333, -0.79333333333333333, -0.79333333333333333, -0.79333333333333333, -0.79333333333333333, -0.79333333333333333, -0.73999999999999999, -0.73999999999999999, -0.73999999999999999, -0.7533333333333333, -0.9244444444444444, -0.9244444444444444]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.5337385265738703, 0.5501537803211249, 0.5667409026937094, 0.5834632363403216, 0.6001516169344541, 0.6169139130506665, 0.6335322842642199, 0.650324627320515, 0.6670682943367865, 0.6836229659675155, 0.700320060190279, 0.717073943145806, 0.7337397885276005, 4.607734868041007, 4.624361652386142, 4.641043422656367, 4.657815934740938, 4.674455038330052, 4.6911677569733, 4.707895799569087, 4.724568555742735, 4.7412473213043995, 4.757986781740328, 4.774667951074662, 5.025833172083367, 5.041981909336755, 5.058590064552845, 5.075289562519174, 5.091993267065845, 5.108698173513403, 5.125393765367335, 5.142135028610937, 5.4930309086921625, 5.509370444138767, 5.5260870688653085, 5.542912163131405, 5.776888120744843, 5.793229158531176]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_6_30_jp2_bone.png,Orig_6_bone.png,,,,,0,53,53,50,,,,,,,,,,,,,,,,,,,,,"[0.2722222222222222, 0.2722222222222222, 0.2722222222222222, 0.2722222222222222, 0.2722222222222222, 0.2722222222222222, 0.2722222222222222, 0.26527777777777778, 0.094444444444444442]","[-0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.71999999999999997, -0.72222222222222221, -0.72666666666666668, -0.73555555555555552, -0.9044444444444445]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.41666776838246733, 0.4331377076159697, 0.44986004126258194, 0.4665532293729484, 0.4833894410112407, 0.5000216338085011, 0.5168109721853398, 0.533538113348186, 0.8839394205133431]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_4_50_jp2_bone.png,Orig_4_bone.png,,,,,0,54,54,35,,,,,,,,,,,,,,,,,,,,,"[0.24027777777777778, 0.24027777777777778, 0.24027777777777778, 0.24027777777777778, 0.24027777777777778, 0.24027777777777778, 0.24027777777777778, 0.09583333333333334, 0.09583333333333334]","[-0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.72888888888888892, -0.9555555555555556, -0.9555555555555556]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.45025696157244965, 0.46663465665187687, 0.4833488776348531, 0.5000636995537207, 0.5167601928405929, 0.5334723105188459, 0.5502114704868291, 0.9678506570053287, 0.9842956572538242]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_3_20_jpg_soft.png,Orig_3_soft.png,,,,,0,55,55,108,,,,,,,,,,,,,,,,,,,,,"[0.25416666666666665, 0.25416666666666665, 0.25416666666666665, 0.25416666666666665, 0.25416666666666665, 0.25416666666666665, 0.25416666666666665, 0.25416666666666665, 0.25416666666666665, 0.072222222222222215, 0.072222222222222215, 0.072222222222222215, 0.072222222222222215, 0.072222222222222215, 0.072222222222222215, 0.072222222222222215, 0.072222222222222215, 0.072222222222222215, 0.072222222222222215, 0.04583333333333333]","[-0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.73555555555555552, -0.87111111111111106, -0.87111111111111106, -0.87111111111111106, -0.87111111111111106, -0.87111111111111106, -0.87111111111111106, -0.87111111111111106, -0.87111111111111106, -0.87111111111111106, -0.87111111111111106, -0.93555555555555558]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.4170556745957583, 0.4332981583720539, 0.44994747792952694, 0.46667281628469937, 0.4833461733942386, 0.5000609953131061, 0.5166979956266005, 0.533493944327347, 0.550175414129626, 1.0849631804449018, 1.1011687064601574, 1.1178985518636182, 1.1345613925368525, 1.1512575853557792, 1.1679032992688008, 1.1847686564433388, 1.2013714032364078, 1.2180285349895712, 1.234750267729396, 1.5185570008761715]",2017_mar_16_1427,59.9131939127,aqv,001,,
Test_2_20_jp2_bone.png,Orig_2_bone.png,,,,,0,56,56,17,,,,,,,,,,,,,,,,,,,,,"[-0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.29444444444444445, -0.10000000000000001, -0.10000000000000001]","[-0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.71777777777777774, -0.89555555555555555, -0.89555555555555555]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.8844796648190822, 0.900738974858541, 0.9174312615650706, 0.9341328628361225, 0.9509228021488525, 0.9676189949677791, 0.9842746243812144, 1.4188669052091427, 1.435177896026289]",2017_mar_16_1427,59.9131939127,aqv,001,,
